Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2349,DODOMA,276,WILAYA YA KONDOA,19,KONDOA KASKAZINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,99,4310,0.1
2349,DODOMA,276,WILAYA YA KONDOA,19,KONDOA KASKAZINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,99,4310,0.1
2349,DODOMA,276,WILAYA YA KONDOA,19,KONDOA KASKAZINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,77,4310,0.1
2349,DODOMA,276,WILAYA YA KONDOA,19,KONDOA KASKAZINI,PAUL HENRY KYARA,SAU,M,76,4310,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,JAKAYA MRISHO KIKWETE,CCM,M,49492,2900,79.7
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,10476,2900,16.9
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,1238,2900,2
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,248,2900,0.4
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,AUGUSTINE LYATONGA MREMA,TLP,M,153,2900,0.2
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,139,2900,0.2
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,128,2900,0.2
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,110,2900,0.2
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,PAUL HENRY KYARA,SAU,M,68,2900,0.1
2349,DODOMA,276,WILAYA YA KONDOA,20,KONDOA KUSINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,67,2900,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,JAKAYA MRISHO KIKWETE,CCM,M,83724,3330,93.8
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,FREEMAN AIKAELI MBOWE,CHADEMA,M,2975,3330,3.3
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1582,3330,1.8
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,289,3330,0.3
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,AUGUSTINE LYATONGA MREMA,TLP,M,211,3330,0.2
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,DR EMMANUEL JOHN MAKAIDI,NLD,M,109,3330,0.1
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,PAUL HENRY KYARA,SAU,M,109,3330,0.1
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,90,3330,0.1
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,80,3330,0.1
2349,DODOMA,277,WILAYA YA KONGWA,21,KONGWA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,64,3330,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,JAKAYA MRISHO KIKWETE,CCM,M,41146,2024,93.1
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,FREEMAN AIKAELI MBOWE,CHADEMA,M,2127,2024,4.8
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,300,2024,0.7
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,268,2024,0.6
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,AUGUSTINE LYATONGA MREMA,TLP,M,103,2024,0.2
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,DR EMMANUEL JOHN MAKAIDI,NLD,M,80,2024,0.2
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,49,2024,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,43,2024,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,PAUL HENRY KYARA,SAU,M,39,2024,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,22,KIBAKWE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,35,2024,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,JAKAYA MRISHO KIKWETE,CCM,M,42042,1902,94.4
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1030,1902,2.3
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,FREEMAN AIKAELI MBOWE,CHADEMA,M,931,1902,2.1
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,AUGUSTINE LYATONGA MREMA,TLP,M,213,1902,0.5
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,133,1902,0.3
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,DR EMMANUEL JOHN MAKAIDI,NLD,M,53,1902,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,42,1902,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,33,1902,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,PAUL HENRY KYARA,SAU,M,31,1902,0.1
2349,DODOMA,278,WILAYA YA MPWAPWA,23,MPWAPWA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,20,1902,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,JAKAYA MRISHO KIKWETE,CCM,M,27925,790,84.7
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,3938,790,11.9
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,683,790,2.1
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,AUGUSTINE LYATONGA MREMA,TLP,M,178,790,0.5
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,115,790,0.3
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,40,790,0.1
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,35,790,0.1
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,PAUL HENRY KYARA,SAU,M,17,790,0.1
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,13,790,0
2350,IRINGA,279,MANISPAA YA IRINGA,24,IRINGA MJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,13,790,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,JAKAYA MRISHO KIKWETE,CCM,M,29143,1583,90.2
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,FREEMAN AIKAELI MBOWE,CHADEMA,M,2613,1583,8.1
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,249,1583,0.8
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,108,1583,0.3
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,AUGUSTINE LYATONGA MREMA,TLP,M,44,1583,0.1
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,DR EMMANUEL JOHN MAKAIDI,NLD,M,40,1583,0.1
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,35,1583,0.1
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,PAUL HENRY KYARA,SAU,M,31,1583,0.1
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,22,1583,0.1
2350,IRINGA,281,WILAYA YA IRINGA,26,ISMANI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,22,1583,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,JAKAYA MRISHO KIKWETE,CCM,M,45974,2077,95.2
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,FREEMAN AIKAELI MBOWE,CHADEMA,M,1038,2077,2.1
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,352,2077,0.7
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,235,2077,0.5
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,178,2077,0.4
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,AUGUSTINE LYATONGA MREMA,TLP,M,161,2077,0.3
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,DR EMMANUEL JOHN MAKAIDI,NLD,M,125,2077,0.3
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,PAUL HENRY KYARA,SAU,M,104,2077,0.2
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,95,2077,0.2
2350,IRINGA,281,WILAYA YA IRINGA,27,KALENGA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,52,2077,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,JAKAYA MRISHO KIKWETE,CCM,M,69949,2359,95.4
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,FREEMAN AIKAELI MBOWE,CHADEMA,M,2313,2359,3.2
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,356,2359,0.5
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,220,2359,0.3
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,DR EMMANUEL JOHN MAKAIDI,NLD,M,113,2359,0.2
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,PAUL HENRY KYARA,SAU,M,92,2359,0.1
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,AUGUSTINE LYATONGA MREMA,TLP,M,84,2359,0.1
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,77,2359,0.1
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,68,2359,0.1
2350,IRINGA,282,WILAYA YA KILOLO,28,KILOLO,PROF LEONARD KANANGWE SHAYO,MAKINI,M,61,2359,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,JAKAYA MRISHO KIKWETE,CCM,M,37317,905,95.6
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,591,905,1.5
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,FREEMAN AIKAELI MBOWE,CHADEMA,M,552,905,1.4
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,163,905,0.4
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,121,905,0.3
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,AUGUSTINE LYATONGA MREMA,TLP,M,99,905,0.3
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,59,905,0.2
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,DR EMMANUEL JOHN MAKAIDI,NLD,M,46,905,0.1
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,PAUL HENRY KYARA,SAU,M,41,905,0.1
2350,IRINGA,283,WILAYA YA LUDEWA,29,LUDEWA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,39,905,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,JAKAYA MRISHO KIKWETE,CCM,M,33588,393,95.7
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,FREEMAN AIKAELI MBOWE,CHADEMA,M,510,393,1.5
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,509,393,1.4
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,159,393,0.5
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,AUGUSTINE LYATONGA MREMA,TLP,M,154,393,0.4
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,DR EMMANUEL JOHN MAKAIDI,NLD,M,45,393,0.1
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,42,393,0.1
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,42,393,0.1
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,PAUL HENRY KYARA,SAU,M,33,393,0.1
2350,IRINGA,284,WILAYA YA MAKETE,30,MAKETE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,32,393,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,JAKAYA MRISHO KIKWETE,CCM,M,45600,1003,96.2
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,927,1003,2
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,322,1003,0.7
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,186,1003,0.4
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,107,1003,0.2
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,AUGUSTINE LYATONGA MREMA,TLP,M,74,1003,0.2
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,52,1003,0.1
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,46,1003,0.1
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,PAUL HENRY KYARA,SAU,M,38,1003,0.1
2350,IRINGA,285,WILAYA YA MUFINDI,31,MUFINDI KASKAZINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,34,1003,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,JAKAYA MRISHO KIKWETE,CCM,M,47971,1722,95.5
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,735,1722,1.5
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,579,1722,1.2
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,280,1722,0.6
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,149,1722,0.3
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,135,1722,0.3
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,AUGUSTINE LYATONGA MREMA,TLP,M,115,1722,0.2
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,PAUL HENRY KYARA,SAU,M,111,1722,0.2
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,78,1722,0.2
2350,IRINGA,285,WILAYA YA MUFINDI,32,MUFINDI KUSINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,57,1722,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,JAKAYA MRISHO KIKWETE,CCM,M,48014,2812,93.7
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,2125,2812,4.1
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,435,2812,0.8
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,288,2812,0.6
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,84,2812,0.2
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,72,2812,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,65,2812,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,63,2812,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,PAUL HENRY KYARA,SAU,M,56,2812,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,33,NJOMBE KASKAZINI,AUGUSTINE LYATONGA MREMA,TLP,M,41,2812,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,JAKAYA MRISHO KIKWETE,CCM,M,32963,852,91.8
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,2404,852,6.7
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,188,852,0.5
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,92,852,0.3
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,AUGUSTINE LYATONGA MREMA,TLP,M,80,852,0.2
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,73,852,0.2
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,41,852,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,36,852,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,PAUL HENRY KYARA,SAU,M,27,852,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,25,NJOMBE KUSINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,16,852,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,JAKAYA MRISHO KIKWETE,CCM,M,54168,555,96.9
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,FREEMAN AIKAELI MBOWE,CHADEMA,M,692,555,1.2
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,356,555,0.6
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,262,555,0.5
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,AUGUSTINE LYATONGA MREMA,TLP,M,135,555,0.2
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,63,555,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,DR EMMANUEL JOHN MAKAIDI,NLD,M,62,555,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,56,555,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,46,555,0.1
2350,IRINGA,286,WILAYA YA NJOMBE,34,NJOMBE MAGHARIBI,PAUL HENRY KYARA,SAU,M,39,555,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,JAKAYA MRISHO KIKWETE,CCM,M,23919,521,64.1
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,9307,521,24.9
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,3810,521,10.2
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,AUGUSTINE LYATONGA MREMA,TLP,M,108,521,0.3
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,69,521,0.2
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,47,521,0.1
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,47,521,0.1
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,14,521,0
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,13,521,0
2351,KAGERA,287,MANISPAA YA BUKOBA,35,BUKOBA MJINI,PAUL HENRY KYARA,SAU,M,9,521,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,JAKAYA MRISHO KIKWETE,CCM,M,45149,4119,87.8
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1971,4119,3.8
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,FREEMAN AIKAELI MBOWE,CHADEMA,M,1920,4119,3.7
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,AUGUSTINE LYATONGA MREMA,TLP,M,1294,4119,2.5
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,264,4119,0.5
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,204,4119,0.4
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,DR EMMANUEL JOHN MAKAIDI,NLD,M,200,4119,0.4
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,166,4119,0.3
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,120,4119,0.2
2351,KAGERA,288,WILAYA YA BIHARAMULO,36,BIHARAMULO MAGHARIBI,PAUL HENRY KYARA,SAU,M,110,4119,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2351,KAGERA,288,WILAYA YA BIHARAMULO,38,BIHARAMULO MASHARIKI,JAKAYA MRISHO KIKWETE,CCM,M,67770,5403,87.2
2351,KAGERA,288,WILAYA YA BIHARAMULO,38,BIHARAMULO MASHARIKI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,4968,5403,6.4
2351,KAGERA,288,WILAYA YA BIHARAMULO,38,BIHARAMULO MASHARIKI,FREEMAN AIKAELI MBOWE,CHADEMA,M,2968,5403,3.8
