Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2359,MANYARA,325,WILAYA YA SIMANJIRO,105,SIMANJIRO,PROF LEONARD KANANGWE SHAYO,MAKINI,M,12,1072,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,JAKAYA MRISHO KIKWETE,CCM,M,30394,1059,74
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,6647,1059,16.2
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,3686,1059,9
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,AUGUSTINE LYATONGA MREMA,TLP,M,109,1059,0.3
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,83,1059,0.2
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,40,1059,0.1
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,35,1059,0.1
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,31,1059,0.1
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,PAUL HENRY KYARA,SAU,M,22,1059,0.1
2360,MARA,326,MANISPAA YA MUSOMA,106,MUSOMA MJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,18,1059,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,JAKAYA MRISHO KIKWETE,CCM,M,24890,1724,75.6
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,FREEMAN AIKAELI MBOWE,CHADEMA,M,3157,1724,9.6
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,AUGUSTINE LYATONGA MREMA,TLP,M,2239,1724,6.8
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1832,1724,5.6
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,268,1724,0.8
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,206,1724,0.6
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,PAUL HENRY KYARA,SAU,M,103,1724,0.3
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,83,1724,0.3
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,DR EMMANUEL JOHN MAKAIDI,NLD,M,71,1724,0.2
2360,MARA,327,WILAYA YA BUNDA,108,MWIBARA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,56,1724,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,JAKAYA MRISHO KIKWETE,CCM,M,47015,3135,81.8
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,6472,3135,11.3
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,FREEMAN AIKAELI MBOWE,CHADEMA,M,3070,3135,5.3
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,273,3135,0.5
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,162,3135,0.3
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,PAUL HENRY KYARA,SAU,M,116,3135,0.2
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,115,3135,0.2
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,114,3135,0.2
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,DR EMMANUEL JOHN MAKAIDI,NLD,M,92,3135,0.2
2360,MARA,330,WILAYA YA SERENGETI,111,SERENGETI,AUGUSTINE LYATONGA MREMA,TLP,M,77,3135,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2360,MARA,331,WILAYA YA TARIME,110,RORYA,JAKAYA MRISHO KIKWETE,CCM,M,59414,2825,78.6
2360,MARA,331,WILAYA YA TARIME,110,RORYA,FREEMAN AIKAELI MBOWE,CHADEMA,M,10703,2825,14.2
2360,MARA,331,WILAYA YA TARIME,110,RORYA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,2547,2825,3.4
2360,MARA,331,WILAYA YA TARIME,110,RORYA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2166,2825,2.9
2360,MARA,331,WILAYA YA TARIME,110,RORYA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,209,2825,0.3
2360,MARA,331,WILAYA YA TARIME,110,RORYA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,151,2825,0.2
2360,MARA,331,WILAYA YA TARIME,110,RORYA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,121,2825,0.2
2360,MARA,331,WILAYA YA TARIME,110,RORYA,PAUL HENRY KYARA,SAU,M,121,2825,0.2
2360,MARA,331,WILAYA YA TARIME,110,RORYA,DR EMMANUEL JOHN MAKAIDI,NLD,M,113,2825,0.1
2360,MARA,331,WILAYA YA TARIME,110,RORYA,AUGUSTINE LYATONGA MREMA,TLP,M,78,2825,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2360,MARA,331,WILAYA YA TARIME,112,TARIME,JAKAYA MRISHO KIKWETE,CCM,M,54528,3335,61.6
2360,MARA,331,WILAYA YA TARIME,112,TARIME,FREEMAN AIKAELI MBOWE,CHADEMA,M,30740,3335,34.7
2360,MARA,331,WILAYA YA TARIME,112,TARIME,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2208,3335,2.5
2360,MARA,331,WILAYA YA TARIME,112,TARIME,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,451,3335,0.5
2360,MARA,331,WILAYA YA TARIME,112,TARIME,DR EMMANUEL JOHN MAKAIDI,NLD,M,148,3335,0.2
2360,MARA,331,WILAYA YA TARIME,112,TARIME,PAUL HENRY KYARA,SAU,M,128,3335,0.1
2360,MARA,331,WILAYA YA TARIME,112,TARIME,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,105,3335,0.1
2360,MARA,331,WILAYA YA TARIME,112,TARIME,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,99,3335,0.1
2360,MARA,331,WILAYA YA TARIME,112,TARIME,AUGUSTINE LYATONGA MREMA,TLP,M,74,3335,0.1
2360,MARA,331,WILAYA YA TARIME,112,TARIME,PROF LEONARD KANANGWE SHAYO,MAKINI,M,66,3335,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,JAKAYA MRISHO KIKWETE,CCM,M,68478,2256,84.5
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,8572,2256,10.6
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,AUGUSTINE LYATONGA MREMA,TLP,M,1788,2256,2.2
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1244,2256,1.5
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,446,2256,0.6
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,247,2256,0.3
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,PAUL HENRY KYARA,SAU,M,85,2256,0.1
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,80,2256,0.1
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,66,2256,0.1
2361,MBEYA,332,JIJI LA MBEYA,113,MBEYA MJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,58,2256,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,JAKAYA MRISHO KIKWETE,CCM,M,32192,1238,86.9
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2369,1238,6.4
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,FREEMAN AIKAELI MBOWE,CHADEMA,M,893,1238,2.4
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,788,1238,2.1
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,AUGUSTINE LYATONGA MREMA,TLP,M,392,1238,1.1
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,102,1238,0.3
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,85,1238,0.2
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,82,1238,0.2
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,DR EMMANUEL JOHN MAKAIDI,NLD,M,81,1238,0.2
2361,MBEYA,334,WILAYA YA ILEJE,116,ILEJE,PAUL HENRY KYARA,SAU,M,46,1238,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,JAKAYA MRISHO KIKWETE,CCM,M,54664,2942,89.6
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,FREEMAN AIKAELI MBOWE,CHADEMA,M,2993,2942,4.9
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,AUGUSTINE LYATONGA MREMA,TLP,M,1575,2942,2.6
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1024,2942,1.7
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,258,2942,0.4
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,174,2942,0.3
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,117,2942,0.2
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,PROF LEONARD KANANGWE SHAYO,MAKINI,M,74,2942,0.1
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,DR EMMANUEL JOHN MAKAIDI,NLD,M,70,2942,0.1
2361,MBEYA,335,WILAYA YA KYELA,117,KYELA,PAUL HENRY KYARA,SAU,M,48,2942,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,JAKAYA MRISHO KIKWETE,CCM,M,63241,3370,89.4
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2874,3370,4.1
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,AUGUSTINE LYATONGA MREMA,TLP,M,2515,3370,3.6
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,FREEMAN AIKAELI MBOWE,CHADEMA,M,1022,3370,1.4
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,353,3370,0.5
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,209,3370,0.3
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,182,3370,0.3
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,DR EMMANUEL JOHN MAKAIDI,NLD,M,143,3370,0.2
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,PAUL HENRY KYARA,SAU,M,132,3370,0.2
2361,MBEYA,336,WILAYA YA MBARALI,118,MBARALI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,107,3370,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,JAKAYA MRISHO KIKWETE,CCM,M,72257,3894,87.5
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,3520,3894,4.3
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,AUGUSTINE LYATONGA MREMA,TLP,M,2984,3894,3.6
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,FREEMAN AIKAELI MBOWE,CHADEMA,M,2533,3894,3.1
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,494,3894,0.6
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,229,3894,0.3
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,DR EMMANUEL JOHN MAKAIDI,NLD,M,191,3894,0.2
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,171,3894,0.2
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,135,3894,0.2
2361,MBEYA,337,WILAYA YA MBEYA,119,MBEYA VIJIJINI,PAUL HENRY KYARA,SAU,M,106,3894,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,JAKAYA MRISHO KIKWETE,CCM,M,46720,2396,92.1
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,AUGUSTINE LYATONGA MREMA,TLP,M,1617,2396,3.2
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,885,2396,1.7
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,FREEMAN AIKAELI MBOWE,CHADEMA,M,846,2396,1.7
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,251,2396,0.5
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,159,2396,0.3
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,79,2396,0.2
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,DR EMMANUEL JOHN MAKAIDI,NLD,M,62,2396,0.1
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,59,2396,0.1
2361,MBEYA,338,WILAYA YA MBOZI,120,MBOZI MAGHARIBI,PAUL HENRY KYARA,SAU,M,54,2396,0.1
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,JAKAYA MRISHO KIKWETE,CCM,M,92617,5432,90.6
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2943,5432,2.9
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,AUGUSTINE LYATONGA MREMA,TLP,M,2358,5432,2.3
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,FREEMAN AIKAELI MBOWE,CHADEMA,M,2044,5432,2
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,1108,5432,1.1
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,412,5432,0.4
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,DR EMMANUEL JOHN MAKAIDI,NLD,M,239,5432,0.2
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,184,5432,0.2
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,PAUL HENRY KYARA,SAU,M,167,5432,0.2
2361,MBEYA,338,WILAYA YA MBOZI,121,MBOZI MASHARIKI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,166,5432,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,JAKAYA MRISHO KIKWETE,CCM,M,59933,2499,87.7
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,FREEMAN AIKAELI MBOWE,CHADEMA,M,3604,2499,5.3
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,AUGUSTINE LYATONGA MREMA,TLP,M,2508,2499,3.7
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1100,2499,1.6
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,364,2499,0.5
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,228,2499,0.3
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,183,2499,0.3
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,DR EMMANUEL JOHN MAKAIDI,NLD,M,143,2499,0.2
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,141,2499,0.2
2361,MBEYA,339,WILAYA YA RUNGWE,122,RUNGWE MAGHARIBI,PAUL HENRY KYARA,SAU,M,131,2499,0.2
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,JAKAYA MRISHO KIKWETE,CCM,M,5449,145,57.9
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,3904,145,41.5
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,FREEMAN AIKAELI MBOWE,CHADEMA,M,17,145,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,DR EMMANUEL JOHN MAKAIDI,NLD,M,10,145,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,10,145,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,PAUL HENRY KYARA,SAU,M,9,145,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,4,145,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,3,145,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,AUGUSTINE LYATONGA MREMA,TLP,M,3,145,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,124,BUBUBU,PROF LEONARD KANANGWE SHAYO,MAKINI,M,2,145,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,JAKAYA MRISHO KIKWETE,CCM,M,6002,250,63.6
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,3343,250,35.4
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,FREEMAN AIKAELI MBOWE,CHADEMA,M,35,250,0.4
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,DR EMMANUEL JOHN MAKAIDI,NLD,M,13,250,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,11,250,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,AUGUSTINE LYATONGA MREMA,TLP,M,10,250,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,9,250,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,PAUL HENRY KYARA,SAU,M,8,250,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,5,250,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,125,DIMANI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,4,250,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,JAKAYA MRISHO KIKWETE,CCM,M,6122,208,78.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,1631,208,20.8
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,FREEMAN AIKAELI MBOWE,CHADEMA,M,18,208,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,15,208,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,11,208,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,DR EMMANUEL JOHN MAKAIDI,NLD,M,10,208,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,PAUL HENRY KYARA,SAU,M,9,208,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,AUGUSTINE LYATONGA MREMA,TLP,M,5,208,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,PROF LEONARD KANANGWE SHAYO,MAKINI,M,3,208,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,126,DOLE,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,2,208,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,JAKAYA MRISHO KIKWETE,CCM,M,5756,104,73.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,2031,104,25.8
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,26,104,0.3
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,FREEMAN AIKAELI MBOWE,CHADEMA,M,19,104,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,AUGUSTINE LYATONGA MREMA,TLP,M,15,104,0.2
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,DR EMMANUEL JOHN MAKAIDI,NLD,M,10,104,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,6,104,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,PAUL HENRY KYARA,SAU,M,6,104,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,4,104,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,127,FUONI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,2,104,0
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,JAKAYA MRISHO KIKWETE,CCM,M,4153,58,80.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,PROF IBRAHIM HARUNA LIPUMBA,CUF,M,981,58,18.9
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,FREEMAN AIKAELI MBOWE,CHADEMA,M,33,58,0.6
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,EDMUND SENGONDO MVUNGI,NCCR-MAGEUZI,M,7,58,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,AUGUSTINE LYATONGA MREMA,TLP,M,5,58,0.1
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,DR EMMANUEL JOHN MAKAIDI,NLD,M,2,58,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,MCHUNGAJI CHRISTOPHER MTIKILA,DP,M,1,58,0
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,PROF LEONARD KANANGWE SHAYO,MAKINI,M,0,58,
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,ANNA CLAUDIA SENKORO,PPT-Maendeleo,F,0,58,
2362,MJINI MAGHARIBI,340,MAGHARIBI,128,KIEMBESAMAKI,PAUL HENRY KYARA,SAU,M,0,58,
Region,RegionID,District,DistrictID,Const,ConstID,Candidate,Party,Sex,Valid Votes,Spoilt Votes,%
2362,MJINI MAGHARIBI,340,MAGHARIBI,129,MAGOGONI,JAKAYA MRISHO KIKWETE,CCM,M,4495,117,61.2
