,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KIKWETE JAKAYA MRISHO,CCM,7925,261,80.83
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,LIPUMBA IBRAHIM HARUNA,CUF,1344,261,13.71
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,SLAA WILLIBROD PETER,CHADEMA,174,261,1.77
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,40,261,0.41
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KUGA PETER MZIRAY,APPT - MAENDELEO,29,261,0.3
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,MGAYWA MUTTAMWEGA BHATT,TLP,16,261,0.16
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,15,261,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,259,KOANI,KIKWETE JAKAYA MRISHO,CCM,7288,252,67.16
12,KUSINI UNGUJA,77,KATI,259,KOANI,LIPUMBA IBRAHIM HARUNA,CUF,2811,252,25.91
12,KUSINI UNGUJA,77,KATI,259,KOANI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,213,252,1.96
12,KUSINI UNGUJA,77,KATI,259,KOANI,SLAA WILLIBROD PETER,CHADEMA,199,252,1.83
12,KUSINI UNGUJA,77,KATI,259,KOANI,KUGA PETER MZIRAY,APPT - MAENDELEO,43,252,0.4
12,KUSINI UNGUJA,77,KATI,259,KOANI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,28,252,0.26
12,KUSINI UNGUJA,77,KATI,259,KOANI,MGAYWA MUTTAMWEGA BHATT,TLP,17,252,0.16
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,260,UZINI,KIKWETE JAKAYA MRISHO,CCM,7594,225,87.9
12,KUSINI UNGUJA,77,KATI,260,UZINI,LIPUMBA IBRAHIM HARUNA,CUF,545,225,6.31
12,KUSINI UNGUJA,77,KATI,260,UZINI,SLAA WILLIBROD PETER,CHADEMA,186,225,2.15
12,KUSINI UNGUJA,77,KATI,260,UZINI,KUGA PETER MZIRAY,APPT - MAENDELEO,38,225,0.44
12,KUSINI UNGUJA,77,KATI,260,UZINI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,225,0.28
12,KUSINI UNGUJA,77,KATI,260,UZINI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,14,225,0.16
12,KUSINI UNGUJA,77,KATI,260,UZINI,MGAYWA MUTTAMWEGA BHATT,TLP,13,225,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KIKWETE JAKAYA MRISHO,CCM,7925,261,80.83
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,LIPUMBA IBRAHIM HARUNA,CUF,1344,261,13.71
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,SLAA WILLIBROD PETER,CHADEMA,174,261,1.77
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,40,261,0.41
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KUGA PETER MZIRAY,APPT - MAENDELEO,29,261,0.3
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,MGAYWA MUTTAMWEGA BHATT,TLP,16,261,0.16
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,15,261,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,259,KOANI,KIKWETE JAKAYA MRISHO,CCM,7288,252,67.16
12,KUSINI UNGUJA,77,KATI,259,KOANI,LIPUMBA IBRAHIM HARUNA,CUF,2811,252,25.91
12,KUSINI UNGUJA,77,KATI,259,KOANI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,213,252,1.96
12,KUSINI UNGUJA,77,KATI,259,KOANI,SLAA WILLIBROD PETER,CHADEMA,199,252,1.83
12,KUSINI UNGUJA,77,KATI,259,KOANI,KUGA PETER MZIRAY,APPT - MAENDELEO,43,252,0.4
12,KUSINI UNGUJA,77,KATI,259,KOANI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,28,252,0.26
12,KUSINI UNGUJA,77,KATI,259,KOANI,MGAYWA MUTTAMWEGA BHATT,TLP,17,252,0.16
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,260,UZINI,KIKWETE JAKAYA MRISHO,CCM,7594,225,87.9
12,KUSINI UNGUJA,77,KATI,260,UZINI,LIPUMBA IBRAHIM HARUNA,CUF,545,225,6.31
12,KUSINI UNGUJA,77,KATI,260,UZINI,SLAA WILLIBROD PETER,CHADEMA,186,225,2.15
12,KUSINI UNGUJA,77,KATI,260,UZINI,KUGA PETER MZIRAY,APPT - MAENDELEO,38,225,0.44
12,KUSINI UNGUJA,77,KATI,260,UZINI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,225,0.28
12,KUSINI UNGUJA,77,KATI,260,UZINI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,14,225,0.16
12,KUSINI UNGUJA,77,KATI,260,UZINI,MGAYWA MUTTAMWEGA BHATT,TLP,13,225,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KIKWETE JAKAYA MRISHO,CCM,7925,261,80.83
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,LIPUMBA IBRAHIM HARUNA,CUF,1344,261,13.71
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,SLAA WILLIBROD PETER,CHADEMA,174,261,1.77
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,40,261,0.41
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KUGA PETER MZIRAY,APPT - MAENDELEO,29,261,0.3
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,MGAYWA MUTTAMWEGA BHATT,TLP,16,261,0.16
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,15,261,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,259,KOANI,KIKWETE JAKAYA MRISHO,CCM,7288,252,67.16
12,KUSINI UNGUJA,77,KATI,259,KOANI,LIPUMBA IBRAHIM HARUNA,CUF,2811,252,25.91
12,KUSINI UNGUJA,77,KATI,259,KOANI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,213,252,1.96
12,KUSINI UNGUJA,77,KATI,259,KOANI,SLAA WILLIBROD PETER,CHADEMA,199,252,1.83
12,KUSINI UNGUJA,77,KATI,259,KOANI,KUGA PETER MZIRAY,APPT - MAENDELEO,43,252,0.4
12,KUSINI UNGUJA,77,KATI,259,KOANI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,28,252,0.26
12,KUSINI UNGUJA,77,KATI,259,KOANI,MGAYWA MUTTAMWEGA BHATT,TLP,17,252,0.16
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,260,UZINI,KIKWETE JAKAYA MRISHO,CCM,7594,225,87.9
12,KUSINI UNGUJA,77,KATI,260,UZINI,LIPUMBA IBRAHIM HARUNA,CUF,545,225,6.31
12,KUSINI UNGUJA,77,KATI,260,UZINI,SLAA WILLIBROD PETER,CHADEMA,186,225,2.15
12,KUSINI UNGUJA,77,KATI,260,UZINI,KUGA PETER MZIRAY,APPT - MAENDELEO,38,225,0.44
12,KUSINI UNGUJA,77,KATI,260,UZINI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,225,0.28
12,KUSINI UNGUJA,77,KATI,260,UZINI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,14,225,0.16
12,KUSINI UNGUJA,77,KATI,260,UZINI,MGAYWA MUTTAMWEGA BHATT,TLP,13,225,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,KIKWETE JAKAYA MRISHO,CCM,6821,70,84.76
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,LIPUMBA IBRAHIM HARUNA,CUF,958,70,11.91
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,SLAA WILLIBROD PETER,CHADEMA,108,70,1.34
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,43,70,0.53
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,KUGA PETER MZIRAY,APPT - MAENDELEO,22,70,0.27
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,MGAYWA MUTTAMWEGA BHATT,TLP,14,70,0.17
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,11,70,0.14
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,KIKWETE JAKAYA MRISHO,CCM,6268,0,86.26
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,LIPUMBA IBRAHIM HARUNA,CUF,796,0,10.96
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,SLAA WILLIBROD PETER,CHADEMA,134,0,1.84
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,0,0.33
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,KUGA PETER MZIRAY,APPT - MAENDELEO,24,0,0.33
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,MGAYWA MUTTAMWEGA BHATT,TLP,12,0,0.17
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,8,0,0.11
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,KIKWETE JAKAYA MRISHO,CCM,6821,70,84.76
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,LIPUMBA IBRAHIM HARUNA,CUF,958,70,11.91
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,SLAA WILLIBROD PETER,CHADEMA,108,70,1.34
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,43,70,0.53
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,KUGA PETER MZIRAY,APPT - MAENDELEO,22,70,0.27
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,MGAYWA MUTTAMWEGA BHATT,TLP,14,70,0.17
12,KUSINI UNGUJA,78,KUSINI,261,MAKUNDUCHI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,11,70,0.14
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,KIKWETE JAKAYA MRISHO,CCM,6268,0,86.26
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,LIPUMBA IBRAHIM HARUNA,CUF,796,0,10.96
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,SLAA WILLIBROD PETER,CHADEMA,134,0,1.84
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,0,0.33
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,KUGA PETER MZIRAY,APPT - MAENDELEO,24,0,0.33
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,MGAYWA MUTTAMWEGA BHATT,TLP,12,0,0.17
12,KUSINI UNGUJA,78,KUSINI,262,MUYUNI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,8,0,0.11
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KIKWETE JAKAYA MRISHO,CCM,7925,261,80.83
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,LIPUMBA IBRAHIM HARUNA,CUF,1344,261,13.71
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,SLAA WILLIBROD PETER,CHADEMA,174,261,1.77
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,40,261,0.41
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KUGA PETER MZIRAY,APPT - MAENDELEO,29,261,0.3
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,MGAYWA MUTTAMWEGA BHATT,TLP,16,261,0.16
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,15,261,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,259,KOANI,KIKWETE JAKAYA MRISHO,CCM,7288,252,67.16
12,KUSINI UNGUJA,77,KATI,259,KOANI,LIPUMBA IBRAHIM HARUNA,CUF,2811,252,25.91
12,KUSINI UNGUJA,77,KATI,259,KOANI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,213,252,1.96
12,KUSINI UNGUJA,77,KATI,259,KOANI,SLAA WILLIBROD PETER,CHADEMA,199,252,1.83
12,KUSINI UNGUJA,77,KATI,259,KOANI,KUGA PETER MZIRAY,APPT - MAENDELEO,43,252,0.4
12,KUSINI UNGUJA,77,KATI,259,KOANI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,28,252,0.26
12,KUSINI UNGUJA,77,KATI,259,KOANI,MGAYWA MUTTAMWEGA BHATT,TLP,17,252,0.16
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,260,UZINI,KIKWETE JAKAYA MRISHO,CCM,7594,225,87.9
12,KUSINI UNGUJA,77,KATI,260,UZINI,LIPUMBA IBRAHIM HARUNA,CUF,545,225,6.31
12,KUSINI UNGUJA,77,KATI,260,UZINI,SLAA WILLIBROD PETER,CHADEMA,186,225,2.15
12,KUSINI UNGUJA,77,KATI,260,UZINI,KUGA PETER MZIRAY,APPT - MAENDELEO,38,225,0.44
12,KUSINI UNGUJA,77,KATI,260,UZINI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,225,0.28
12,KUSINI UNGUJA,77,KATI,260,UZINI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,14,225,0.16
12,KUSINI UNGUJA,77,KATI,260,UZINI,MGAYWA MUTTAMWEGA BHATT,TLP,13,225,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KIKWETE JAKAYA MRISHO,CCM,7925,261,80.83
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,LIPUMBA IBRAHIM HARUNA,CUF,1344,261,13.71
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,SLAA WILLIBROD PETER,CHADEMA,174,261,1.77
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,40,261,0.41
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,KUGA PETER MZIRAY,APPT - MAENDELEO,29,261,0.3
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,MGAYWA MUTTAMWEGA BHATT,TLP,16,261,0.16
12,KUSINI UNGUJA,77,KATI,258,CHWAKA,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,15,261,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,259,KOANI,KIKWETE JAKAYA MRISHO,CCM,7288,252,67.16
12,KUSINI UNGUJA,77,KATI,259,KOANI,LIPUMBA IBRAHIM HARUNA,CUF,2811,252,25.91
12,KUSINI UNGUJA,77,KATI,259,KOANI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,213,252,1.96
12,KUSINI UNGUJA,77,KATI,259,KOANI,SLAA WILLIBROD PETER,CHADEMA,199,252,1.83
12,KUSINI UNGUJA,77,KATI,259,KOANI,KUGA PETER MZIRAY,APPT - MAENDELEO,43,252,0.4
12,KUSINI UNGUJA,77,KATI,259,KOANI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,28,252,0.26
12,KUSINI UNGUJA,77,KATI,259,KOANI,MGAYWA MUTTAMWEGA BHATT,TLP,17,252,0.16
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
12,KUSINI UNGUJA,77,KATI,260,UZINI,KIKWETE JAKAYA MRISHO,CCM,7594,225,87.9
12,KUSINI UNGUJA,77,KATI,260,UZINI,LIPUMBA IBRAHIM HARUNA,CUF,545,225,6.31
12,KUSINI UNGUJA,77,KATI,260,UZINI,SLAA WILLIBROD PETER,CHADEMA,186,225,2.15
12,KUSINI UNGUJA,77,KATI,260,UZINI,KUGA PETER MZIRAY,APPT - MAENDELEO,38,225,0.44
12,KUSINI UNGUJA,77,KATI,260,UZINI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,24,225,0.28
12,KUSINI UNGUJA,77,KATI,260,UZINI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,14,225,0.16
12,KUSINI UNGUJA,77,KATI,260,UZINI,MGAYWA MUTTAMWEGA BHATT,TLP,13,225,0.15
,,,,,,,,,,
,,,,,,,,,,
