,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,KIKWETE JAKAYA MRISHO,CCM,18087,604,61.04
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,LIPUMBA IBRAHIM HARUNA,CUF,6198,604,20.92
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,SLAA WILLIBROD PETER,CHADEMA,4415,604,14.9
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,KUGA PETER MZIRAY,APPT - MAENDELEO,161,604,0.54
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,MGAYWA MUTTAMWEGA BHATT,TLP,77,604,0.26
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,56,604,0.19
19,MTWARA,113,MANISPAA YA MTWARA MIKINDANI,324,MTWARA MJINI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,33,604,0.11
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,KIKWETE JAKAYA MRISHO,CCM,27592,1125,75.75
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,LIPUMBA IBRAHIM HARUNA,CUF,4292,1125,11.78
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,SLAA WILLIBROD PETER,CHADEMA,2617,1125,7.18
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,KUGA PETER MZIRAY,APPT - MAENDELEO,554,1125,1.52
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,RUNGWE HASHIM SPUNDA,NCCR-MAGEUZI,101,1125,0.28
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,DOVUTWA YAHMI NASSORO DOVUTWA,UPDP,91,1125,0.25
19,MTWARA,114,WILAYA YA MASASI,325,LULINDI,MGAYWA MUTTAMWEGA BHATT,TLP,53,1125,0.15
,,,,,,,,,,
,,,,,,,,,,
RegionID,Region,DistrictID,District,ConstID,Const,Candidates,Political Party,Total Votes,Spoiltvotes,Percentage Votes
